_id,created_at,entities.hashtags,geo,lang,place.country,place.full_name,place.name,user.location
60972e72ec00ab926c55af6a,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,New York
60972e72ec00ab926c55af6b,Sun May 09 00:32:13 +0000 2021,[],null,pt,,,,São Paulo/SP
60972e73ec00ab926c55af6c,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,she/her♡18♡multi♡desi
60972e73ec00ab926c55af6d,Sun May 09 00:32:13 +0000 2021,[],null,pt,,,,🍺.🍸.🍦
60972e73ec00ab926c55af6e,Sun May 09 00:32:13 +0000 2021,[],null,ht,,,,Neverland~  ||  She/Her ✨
60972e73ec00ab926c55af6f,Sun May 09 00:32:13 +0000 2021,[],null,pt,,,,Brazil
60972e73ec00ab926c55af70,Sun May 09 00:32:13 +0000 2021,[],null,pt,,,,"ᅟ                mınhα funçα̃o nesse plαnetα                      ᅟ          ⠀⠀⠀⠀⠀⠀   é ser lındα, nα̃o sımpάtıcα.              ᅟ"
60972e73ec00ab926c55af71,Sun May 09 00:32:13 +0000 2021,[],null,es,,,,Ciudad Autónoma de Buenos Aire
60972e73ec00ab926c55af72,Sun May 09 00:32:13 +0000 2021,"[{""text"":""HowYouLikeThat"",""indices"":[48,63]},{""text"":""BestMusicVideo"",""indices"":[68,83]},{""text"":""iHeartAwards"",""indices"":[87,100]}]",null,en,,,,BLΛƆKPIИK
60972e73ec00ab926c55af73,Sun May 09 00:32:13 +0000 2021,[],null,pt,,,,🧚‍♀️half time fairy🧚‍♀️
60972e73ec00ab926c55af74,Sun May 09 00:32:13 +0000 2021,"[{""text"":""Jeddah_Fullbodymassage"",""indices"":[38,61]},{""text"":""dating"",""indices"":[62,69]}]",null,en,,,,null
60972e73ec00ab926c55af75,Sun May 09 00:32:13 +0000 2021,[],null,ja,,,,kagoshima japan
60972e73ec00ab926c55af76,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,null
60972e73ec00ab926c55af77,Sun May 09 00:32:13 +0000 2021,"[{""text"":""Insecure"",""indices"":[56,65]}]",null,en,,,,null
60972e73ec00ab926c55af78,Sun May 09 00:32:13 +0000 2021,[],null,es,,,,null
60972e73ec00ab926c55af79,Sun May 09 00:32:13 +0000 2021,[],null,pt,,,,"Rio de Janeiro, Brasil"
60972e73ec00ab926c55af7a,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,United States
60972e73ec00ab926c55af7b,Sun May 09 00:32:13 +0000 2021,[],null,es,,,,"Paris, France"
60972e73ec00ab926c55af7c,Sun May 09 00:32:13 +0000 2021,[],null,pt,,,,Brasil
60972e73ec00ab926c55af7d,Sun May 09 00:32:13 +0000 2021,"[{""text"":""HowYouLikeThat"",""indices"":[67,82]},{""text"":""BestMusicVideo"",""indices"":[87,102]},{""text"":""iHeartAwards︎"",""indices"":[106,120]}]",null,en,,,,null
60972e73ec00ab926c55af7e,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,null
60972e73ec00ab926c55af7f,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,"Winnipeg, Manitoba"
60972e74ec00ab926c55af80,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,Somewhere Working
60972e74ec00ab926c55af81,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,"Montana, USA"
60972e74ec00ab926c55af82,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,null
60972e74ec00ab926c55af83,Sun May 09 00:32:13 +0000 2021,[],null,pt,,,,◟capricorn + enfp-t = ♡◝ (she)
60972e74ec00ab926c55af84,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,𝘵𝘦𝘭𝘦𝘱𝘢𝘵𝘩𝘺✨
60972e74ec00ab926c55af85,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,null
60972e74ec00ab926c55af86,Sun May 09 00:32:13 +0000 2021,"[{""text"":""WatermelonSugar"",""indices"":[27,43]},{""text"":""BestMusicVideo"",""indices"":[48,63]},{""text"":""iHeartAwards"",""indices"":[71,84]}]",null,en,,,,null
60972e74ec00ab926c55af87,Sun May 09 00:32:13 +0000 2021,[],null,tr,,,,null
60972e74ec00ab926c55af88,Sun May 09 00:32:13 +0000 2021,"[{""text"":""HowYouLikeThat"",""indices"":[46,61]},{""text"":""BestMusicVideo"",""indices"":[66,81]},{""text"":""iHeartAwards"",""indices"":[85,98]}]",null,en,,,,SHE
60972e74ec00ab926c55af89,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,null
60972e74ec00ab926c55af8a,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,null
60972e74ec00ab926c55af8b,Sun May 09 00:32:13 +0000 2021,[],null,pt,,,,RJ
60972e74ec00ab926c55af8c,Sun May 09 00:32:13 +0000 2021,[],null,en,,,,"Tanke. Ilorin, Nigeria"
60972e74ec00ab926c55af8d,,,,,,,,
60972e74ec00ab926c55af8e,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,, 🐺 —    bennett pack | vere | palmetto state foxes | ravenclaw | warrior.  🐋
60972e74ec00ab926c55af8f,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,null
60972e74ec00ab926c55af90,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,Garcia
60972e74ec00ab926c55af91,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,Anfield
60972e74ec00ab926c55af92,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,Somewhere Listening to 6LACK
60972e74ec00ab926c55af93,Sun May 09 00:32:14 +0000 2021,"[{""text"":""NoMasPetro"",""indices"":[54,65]},{""text"":""NoMasBloqueos"",""indices"":[66,80]},{""text"":""NoMasVandalismo"",""indices"":[81,97]},{""text"":""NoMasParo"",""indices"":[98,108]},{""text"":""NoMasPetro"",""indices"":[110,121]},{""text"":""NoMasBloqueos"",""indices"":[122,136]}]",null,es,,,,null
60972e74ec00ab926c55af94,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,null
60972e75ec00ab926c55af95,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,null
60972e75ec00ab926c55af96,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,"Belo Horizonte, Brasil"
60972e75ec00ab926c55af97,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,darug country
60972e75ec00ab926c55af98,Sun May 09 00:32:14 +0000 2021,[],null,es,,,,null
60972e75ec00ab926c55af99,Sun May 09 00:32:14 +0000 2021,[],null,es,,,,null
60972e75ec00ab926c55af9a,Sun May 09 00:32:14 +0000 2021,[],null,ja,,,,null
60972e75ec00ab926c55af9b,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,"Rio Grande do Sul, Brasil"
60972e75ec00ab926c55af9c,Sun May 09 00:32:14 +0000 2021,"[{""text"":""Progate"",""indices"":[62,70]}]",null,ja,,,,null
60972e75ec00ab926c55af9d,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,V
60972e75ec00ab926c55af9e,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,tom holland 
60972e75ec00ab926c55af9f,Sun May 09 00:32:14 +0000 2021,"[{""text"":""Juice"",""indices"":[45,51]},{""text"":""BestCoverSong"",""indices"":[56,70]},{""text"":""iHeartAwards"",""indices"":[74,87]}]",null,en,,,,null
60972e75ec00ab926c55afa0,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,In my head
60972e75ec00ab926c55afa1,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,null
60972e75ec00ab926c55afa2,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,null
60972e75ec00ab926c55afa3,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,Maclunkey!
60972e75ec00ab926c55afa4,Sun May 09 00:32:14 +0000 2021,[],null,fr,,,,null
60972e75ec00ab926c55afa5,Sun May 09 00:32:14 +0000 2021,[],null,tr,,,,⚪️🇹🇷ZAMAN/SIZ/O 🦁
60972e75ec00ab926c55afa6,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,null
60972e75ec00ab926c55afa7,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,she/her | personal page.
60972e75ec00ab926c55afa8,Sun May 09 00:32:14 +0000 2021,"[{""text"":""MescidiAksa"",""indices"":[0,12]}]",null,und,,,,null
60972e76ec00ab926c55afa9,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,"Seattle, WA"
60972e76ec00ab926c55afaa,Sun May 09 00:32:14 +0000 2021,"[{""text"":""HowYouLikeThat"",""indices"":[89,104]},{""text"":""BestMusicVideo"",""indices"":[109,124]}]",null,es,,,,null
60972e76ec00ab926c55afab,Sun May 09 00:32:14 +0000 2021,[],null,es,,,,null
60972e76ec00ab926c55afac,Sun May 09 00:32:14 +0000 2021,"[{""text"":""Louies"",""indices"":[25,32]},{""text"":""BestFanArmy"",""indices"":[37,49]},{""text"":""iHeartAwards"",""indices"":[57,70]}]",null,ca,,,,México
60972e76ec00ab926c55afad,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,U.S.A.
60972e76ec00ab926c55afae,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,@gumshape spam 🇰🇷
60972e76ec00ab926c55afaf,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,"Curitiba, Brasil"
60972e76ec00ab926c55afb0,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,null
60972e76ec00ab926c55afb1,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,"Brasília, Brasil"
60972e76ec00ab926c55afb2,Sun May 09 00:32:14 +0000 2021,[],null,tr,,,,null
60972e76ec00ab926c55afb3,Sun May 09 00:32:14 +0000 2021,[],null,und,,,,null
60972e76ec00ab926c55afb4,Sun May 09 00:32:14 +0000 2021,[],null,fr,,,,null
60972e76ec00ab926c55afb5,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,null
60972e76ec00ab926c55afb6,Sun May 09 00:32:14 +0000 2021,[],null,und,,,,null
60972e76ec00ab926c55afb7,Sun May 09 00:32:14 +0000 2021,"[{""text"":""BTSARMY"",""indices"":[30,38]},{""text"":""BestFanArmy"",""indices"":[43,55]},{""text"":""iHeartAwards"",""indices"":[64,77]}]",null,en,,,,null
60972e76ec00ab926c55afb8,Sun May 09 00:32:14 +0000 2021,"[{""text"":""razzocinese"",""indices"":[82,94]}]",null,it,,,,Italy
60972e76ec00ab926c55afb9,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,null
60972e76ec00ab926c55afba,Sun May 09 00:32:14 +0000 2021,[],null,tr,,,,null
60972e76ec00ab926c55afbb,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,Brasil
60972e76ec00ab926c55afbc,Sun May 09 00:32:14 +0000 2021,[],null,pt,,,,São Januário
60972e77ec00ab926c55afbd,Sun May 09 00:32:14 +0000 2021,"[{""text"":""BTSARMY"",""indices"":[18,26]},{""text"":""BestFanArmy"",""indices"":[31,43]},{""text"":""iHeartAwards"",""indices"":[51,64]}]",null,ko,,,,null
60972e77ec00ab926c55afbe,Sun May 09 00:32:14 +0000 2021,"[{""text"":""ufcnocombate"",""indices"":[86,99]}]",null,pt,,,,"Bananal, Brasil"
60972e77ec00ab926c55afbf,Sun May 09 00:32:14 +0000 2021,[],null,en,,,,"Chico, CA"
60972e77ec00ab926c55afc0,,,,,,,,
60972e77ec00ab926c55afc1,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,"Nova Iguaçu, RJ"
60972e77ec00ab926c55afc2,Sun May 09 00:32:15 +0000 2021,[],null,tr,,,,K🍀
60972e77ec00ab926c55afc3,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,null
60972e77ec00ab926c55afc4,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,Nirvana
60972e77ec00ab926c55afc5,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,Cavite
60972e77ec00ab926c55afc6,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,nan chan • 2ha • tyk • tgcf
60972e77ec00ab926c55afc7,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,new york.
60972e77ec00ab926c55afc8,Sun May 09 00:32:15 +0000 2021,"[{""text"":""Desconjuracao"",""indices"":[28,42]}]",null,pt,,,,null
60972e77ec00ab926c55afc9,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,⁷
60972e77ec00ab926c55afca,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,Very SoCal 
60972e77ec00ab926c55afcb,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,"Belleville, NJ"
60972e77ec00ab926c55afcc,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,null
60972e77ec00ab926c55afcd,Sun May 09 00:32:15 +0000 2021,"[{""text"":""Escorpio"",""indices"":[23,32]}]",null,es,,,,null
60972e77ec00ab926c55afce,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,"Indianapolis, IN"
60972e77ec00ab926c55afcf,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,047
60972e77ec00ab926c55afd0,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,"Curitiba, Brasil"
60972e77ec00ab926c55afd1,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,null
60972e77ec00ab926c55afd2,Sun May 09 00:32:15 +0000 2021,[],null,es,,,,null
60972e78ec00ab926c55afd3,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,"Bellefonte, PA"
60972e78ec00ab926c55afd4,Sun May 09 00:32:15 +0000 2021,[],null,es,,,,🗑️ ¿? (つ≧▽≦)つ 𝗦𝗧𝗔𝗬 𝖶𝖨𝖳𝖧 𝖬3 . . . はい？💿 ‱ SWEET 𖦹 𝗕𝗔𝗡𝗚𝗖𝗛𝗔𝗡 ＞ ★ 紫 / 𝗓𝘇𝗓 ) 素晴らしいこと ⚙️ あなた、私の愛は無限です
60972e78ec00ab926c55afd5,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,"Majima's Coat Pocket"
60972e78ec00ab926c55afd6,Sun May 09 00:32:15 +0000 2021,[],null,tr,,,,null
60972e78ec00ab926c55afd7,Sun May 09 00:32:15 +0000 2021,[],null,tr,,,,karambol
60972e78ec00ab926c55afd8,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,"Peruíbe, Brasil"
60972e78ec00ab926c55afd9,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,"British Columbia, Canada"
60972e78ec00ab926c55afda,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,"'ᵉᵠᵘⁱᵖᵉ ᵉˢᵖᵉʳᵃⁿᶜ̧ᵃ"
60972e78ec00ab926c55afdb,Sun May 09 00:32:15 +0000 2021,"[{""text"":""ÜçüncüYılınıKutluyorum"",""indices"":[89,112]}]",null,tr,,,,null
60972e78ec00ab926c55afdc,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,"New York, USA"
60972e78ec00ab926c55afdd,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,null
60972e78ec00ab926c55afde,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,United States
60972e78ec00ab926c55afdf,Sun May 09 00:32:15 +0000 2021,"[{""text"":""DohKyungsoo"",""indices"":[20,32]},{""text"":""DO"",""indices"":[33,36]},{""text"":""EXO"",""indices"":[43,47]},{""text"":""도경수"",""indices"":[49,53]},{""text"":""디오"",""indices"":[54,57]},{""text"":""엑소디오"",""indices"":[58,63]}]",null,und,,,,null
60972e78ec00ab926c55afe0,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,"Ceará, Brasil"
60972e78ec00ab926c55afe1,Sun May 09 00:32:15 +0000 2021,"[{""text"":""pixiv"",""indices"":[36,42]}]",null,ja,,,,Do not repost 無断転載禁止
60972e78ec00ab926c55afe2,Sun May 09 00:32:15 +0000 2021,"[{""text"":""Juice"",""indices"":[16,22]},{""text"":""BestCoverSong"",""indices"":[26,40]},{""text"":""iHeartAwards"",""indices"":[44,57]}]",null,en,,,,null
60972e78ec00ab926c55afe3,Sun May 09 00:32:15 +0000 2021,"[{""text"":""ColombiaSOS"",""indices"":[113,125]}]",null,es,,,,"Bogotá, D.C., Colombia"
60972e78ec00ab926c55afe4,Sun May 09 00:32:15 +0000 2021,[],null,es,,,,null
60972e78ec00ab926c55afe5,Sun May 09 00:32:15 +0000 2021,[],null,und,,,,"cullen's house"
60972e79ec00ab926c55afe6,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,she/her | minor
60972e79ec00ab926c55afe7,Sun May 09 00:32:15 +0000 2021,[],null,tr,,,,"Ayvalık, Türkiye"
60972e79ec00ab926c55afe8,Sun May 09 00:32:15 +0000 2021,[],null,tr,,,,"İstanbul, Türkiye"
60972e79ec00ab926c55afe9,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,pronouns are they/them!
60972e79ec00ab926c55afea,Sun May 09 00:32:15 +0000 2021,"[{""text"":""Jlo"",""indices"":[93,97]},{""text"":""Enough"",""indices"":[98,105]}]",null,en,,,,D.C & Atlanta 
60972e79ec00ab926c55afeb,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,null
60972e79ec00ab926c55afec,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,Rio de Janeiro
60972e79ec00ab926c55afed,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,, 𓅓 ، ph𝐞nōmena𝐥 ؛ 𝐟ull interpretative ⠀⠀ ⠀ ⠀⠀ ⠀ ⠀⠀ ⠀ ⠀ ⠀٠ 𝓽he fα̈shion w𝐨rld nd 𝐛u𝐬inēss.
60972e79ec00ab926c55afee,Sun May 09 00:32:15 +0000 2021,[],null,pt,,,,Rio de Janeiro 
60972e79ec00ab926c55afef,Sun May 09 00:32:15 +0000 2021,[],null,es,,,,"CDMX, México🌶"
60972e79ec00ab926c55aff0,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,Remote
60972e79ec00ab926c55aff1,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,"Dallas, TX"
60972e79ec00ab926c55aff2,Sun May 09 00:32:15 +0000 2021,[],null,en,,,,null
60972e79ec00ab926c55aff3,,,,,,,,
60972e79ec00ab926c55aff4,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,@KjkMou | itiiui
60972e79ec00ab926c55aff5,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,null
60972e79ec00ab926c55aff6,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,18 ☪︎ |🇹🇿🇴🇲  NO PRIV QUOTE
60972e79ec00ab926c55aff7,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,shota heaven
60972e79ec00ab926c55aff8,Sun May 09 00:32:16 +0000 2021,[],null,ja,,,,null
60972e79ec00ab926c55aff9,Sun May 09 00:32:16 +0000 2021,"[{""text"":""HARUTO"",""indices"":[24,31]},{""text"":""TREASURE"",""indices"":[35,44]},{""text"":""100MostHandsomeMen2021"",""indices"":[53,76]}]",null,ja,,,,null
60972e79ec00ab926c55affa,Sun May 09 00:32:16 +0000 2021,[],null,es,,,,La tierra del olvido 
60972e7aec00ab926c55affb,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,Void
60972e7aec00ab926c55affc,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,null
60972e7aec00ab926c55affd,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,null
60972e7aec00ab926c55affe,Sun May 09 00:32:16 +0000 2021,"[{""text"":""VERZUZ"",""indices"":[32,39]}]",null,en,,,,null
60972e7aec00ab926c55afff,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,"Ceará, Brasil"
60972e7aec00ab926c55b000,Sun May 09 00:32:16 +0000 2021,"[{""text"":""annelergunu"",""indices"":[76,88]}]",null,tr,,,,null
60972e7aec00ab926c55b001,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,🇷​🇯🔁 🇵​🇧​
60972e7aec00ab926c55b002,Sun May 09 00:32:16 +0000 2021,[],null,es,,,,null
60972e7aec00ab926c55b003,Sun May 09 00:32:16 +0000 2021,[],null,es,,,,null
60972e7aec00ab926c55b004,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,null
60972e7aec00ab926c55b005,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,null
60972e7aec00ab926c55b006,Sun May 09 00:32:16 +0000 2021,"[{""text"":""FLAxVRE"",""indices"":[109,117]},{""text"":""VamosFlamengo"",""indices"":[118,132]}]",null,es,,,,rj/rs
60972e7aec00ab926c55b007,Sun May 09 00:32:16 +0000 2021,"[{""text"":""Harries"",""indices"":[10,18]},{""text"":""BestFanArmy"",""indices"":[23,35]},{""text"":""iHeartAwards"",""indices"":[43,56]}]",null,en,,,,she | her
60972e7aec00ab926c55b008,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,Northern CA
60972e7aec00ab926c55b009,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,Vitória - Espirito Santo
60972e7aec00ab926c55b00a,Sun May 09 00:32:16 +0000 2021,[],null,fr,,,,"Lyon, France"
60972e7aec00ab926c55b00b,Sun May 09 00:32:16 +0000 2021,[],null,und,,,,null
60972e7aec00ab926c55b00c,Sun May 09 00:32:16 +0000 2021,"[{""text"":""LiveFSLS"",""indices"":[86,95]}]",null,pt,,,,null
60972e7aec00ab926c55b00d,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,lee may 
60972e7aec00ab926c55b00e,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,null
60972e7aec00ab926c55b00f,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,"Irajá, Rio de Janeiro"
60972e7bec00ab926c55b010,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,Planeta Terra
60972e7bec00ab926c55b011,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,"Montréal, Québec"
60972e7bec00ab926c55b012,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,uk
60972e7bec00ab926c55b013,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,null
60972e7bec00ab926c55b014,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,⌗⠀𓋲⠀𝖍𝖚𝖋𝖋𝖑𝖊𝖕𝖚𝖋𝖋.⠀५
60972e7bec00ab926c55b015,Sun May 09 00:32:16 +0000 2021,[],null,es,,,,En Ningún Sitio
60972e7bec00ab926c55b016,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,Interior girl in an interior world
60972e7bec00ab926c55b017,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,@𝗯right𝘄in🏡 •hollandroden•
60972e7bec00ab926c55b018,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,Dorameira 
60972e7bec00ab926c55b019,Sun May 09 00:32:16 +0000 2021,"[{""text"":""FLAxVRE"",""indices"":[109,117]},{""text"":""VamosFlamengo"",""indices"":[118,132]}]",null,es,,,,null
60972e7bec00ab926c55b01a,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,null
60972e7bec00ab926c55b01b,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,null
60972e7bec00ab926c55b01c,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,Not LA
60972e7bec00ab926c55b01d,Sun May 09 00:32:16 +0000 2021,[],null,es,,,,Argentina
60972e7bec00ab926c55b01e,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,md
60972e7bec00ab926c55b01f,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,null
60972e7bec00ab926c55b020,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,she/ her | desi | 17 | multi
60972e7bec00ab926c55b021,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,🇮🇹
60972e7bec00ab926c55b022,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,null
60972e7bec00ab926c55b023,Sun May 09 00:32:16 +0000 2021,[],null,en,,,,773•574
60972e7bec00ab926c55b024,Sun May 09 00:32:16 +0000 2021,[],null,pt,,,,null
60972e7bec00ab926c55b025,Sun May 09 00:32:16 +0000 2021,[],null,en,United States,"Fort Worth, TX",Fort Worth,"Florida, USA"
60972e7cec00ab926c55b026,,,,,,,,
60972e7cec00ab926c55b027,Sun May 09 00:32:17 +0000 2021,[],null,pt,,,,at your ass
60972e7cec00ab926c55b028,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,🤍P: @PhoenixFlameGh2 B: Me💛
60972e7cec00ab926c55b029,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,"'05 she/her "
60972e7cec00ab926c55b02a,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,"Reims, France"
60972e7cec00ab926c55b02b,Sun May 09 00:32:17 +0000 2021,"[{""text"":""YaGunnersYa"",""indices"":[123,135]}]",null,en,,,,null
60972e7cec00ab926c55b02c,Sun May 09 00:32:17 +0000 2021,[],null,tr,,,,"İstanbul, Türkiye"
60972e7cec00ab926c55b02d,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,pvd ri 🇨🇻 — orl fl 🌈
60972e7cec00ab926c55b02e,Sun May 09 00:32:17 +0000 2021,"[{""text"":""KissesDelavin"",""indices"":[28,42]},{""text"":""100mostbeautifulwomen2021"",""indices"":[47,73]},{""text"":""TBworld2021"",""indices"":[92,104]}]",null,en,,,,null
60972e7cec00ab926c55b02f,Sun May 09 00:32:17 +0000 2021,[],null,es,,,,Mexico DF
60972e7cec00ab926c55b030,Sun May 09 00:32:17 +0000 2021,"[{""text"":""BTSARMY"",""indices"":[25,33]},{""text"":""BestFanArmy"",""indices"":[38,50]},{""text"":""iHeartAwards"",""indices"":[63,76]}]",null,en,,,,She/her 🇲🇾
60972e7cec00ab926c55b031,Sun May 09 00:32:17 +0000 2021,[],null,tr,,,,İstanbul
60972e7cec00ab926c55b032,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,null
60972e7cec00ab926c55b033,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,"Bournemouth, England"
60972e7cec00ab926c55b034,Sun May 09 00:32:17 +0000 2021,"[{""text"":""NHKマイルC"",""indices"":[14,22]},{""text"":""俺プロ"",""indices"":[59,63]},{""text"":""春の大感謝祭"",""indices"":[64,71]}]",null,ja,,,,null
60972e7cec00ab926c55b035,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,Canada 
60972e7cec00ab926c55b036,Sun May 09 00:32:17 +0000 2021,[],null,pt,,,,null
60972e7cec00ab926c55b037,Sun May 09 00:32:17 +0000 2021,[],null,es,,,,Venezuela
60972e7cec00ab926c55b038,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,LDN 
60972e7cec00ab926c55b039,Sun May 09 00:32:17 +0000 2021,"[{""text"":""radiko"",""indices"":[72,79]},{""text"":""ならしか"",""indices"":[80,85]},{""text"":""久保ユリカ"",""indices"":[86,92]},{""text"":""ラジオ大阪"",""indices"":[93,99]},{""text"":""Vステ"",""indices"":[100,104]},{""text"":""radiko"",""indices"":[105,112]}]",null,ja,,,,琵琶湖の南のほう
60972e7cec00ab926c55b03a,Sun May 09 00:32:17 +0000 2021,[],null,und,,,,"Salvador, BA, Brasil"
60972e7dec00ab926c55b03b,Sun May 09 00:32:17 +0000 2021,[],null,pt,,,,null
60972e7dec00ab926c55b03c,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,homophobes block me
60972e7dec00ab926c55b03d,Sun May 09 00:32:17 +0000 2021,[],null,es,,,,null
60972e7dec00ab926c55b03e,Sun May 09 00:32:17 +0000 2021,[],null,pl,,,,"Łódź, Poland"
60972e7dec00ab926c55b03f,Sun May 09 00:32:17 +0000 2021,[],null,pt,,,,null
60972e7dec00ab926c55b040,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,litterbox
60972e7dec00ab926c55b041,Sun May 09 00:32:17 +0000 2021,[],null,es,,,,Madrid-España
60972e7dec00ab926c55b042,Sun May 09 00:32:17 +0000 2021,[],null,pt,,,,null
60972e7dec00ab926c55b043,Sun May 09 00:32:17 +0000 2021,[],null,en,,,,ur momther
